"Date de résultat du test","Cas confirmés","Moyenne mobile (7 jours)","Annotations 1"
"2022-01-16 00:00:00",1201,1379.86
"2022-01-17 00:00:00",1002,1248.71
"2022-01-18 00:00:00",1312,1157.14
"2022-01-19 00:00:00",1194,1051.29
"2022-01-20 00:00:00",1017,956.71
"2022-01-21 00:00:00",955,910
"2022-01-22 00:00:00",678,830
"2022-01-23 00:00:00",539,767.43
"2022-01-24 00:00:00",675,709
"2022-01-25 00:00:00",752,654.29
"2022-01-26 00:00:00",756,630.86
"2022-01-27 00:00:00",608,609.14
"2022-01-28 00:00:00",572,587.86
"2022-01-29 00:00:00",514,575.43
"2022-01-30 00:00:00",387,558.57
"2022-01-31 00:00:00",526,546.71
"2022-02-01 00:00:00",665,526.86
"2022-02-02 00:00:00",638,506.29
"2022-02-03 00:00:00",525,499.43
"2022-02-04 00:00:00",433,497.29
"2022-02-05 00:00:00",370,476.71
"2022-02-06 00:00:00",339,441.86
"2022-02-07 00:00:00",511,425.29
"2022-02-08 00:00:00",521,418.14
"2022-02-09 00:00:00",394,399.86
"2022-02-10 00:00:00",409,388.14
"2022-02-11 00:00:00",383,358.71
"2022-02-12 00:00:00",242,323.71
"2022-02-13 00:00:00",257,307.86
"2022-02-14 00:00:00",305,292
"2022-02-15 00:00:00",276,266.86
"2022-02-16 00:00:00",283,260.57
"2022-02-17 00:00:00",298,245.57
"2022-02-18 00:00:00",207,238.86
"2022-02-19 00:00:00",198,229.86
"2022-02-20 00:00:00",152,222.14
"2022-02-21 00:00:00",258,210.86
"2022-02-22 00:00:00",213,204.86
"2022-02-23 00:00:00",229,198.57
"2022-02-24 00:00:00",219,193.86
"2022-02-25 00:00:00",165,183.86
"2022-02-26 00:00:00",154,182.86
"2022-02-27 00:00:00",119,170.71
"2022-02-28 00:00:00",188,161.86
"2022-03-01 00:00:00",206,156.86
"2022-03-02 00:00:00",144,152.43
"2022-03-03 00:00:00",157,152.86
"2022-03-04 00:00:00",130,148.71
"2022-03-05 00:00:00",123,142.29
"2022-03-06 00:00:00",122,144.86
"2022-03-07 00:00:00",159,143.29
"2022-03-08 00:00:00",161,146.71
"2022-03-09 00:00:00",162,144.43
"2022-03-10 00:00:00",146,137.14
"2022-03-11 00:00:00",154,139.43
"2022-03-12 00:00:00",107,140.29
"2022-03-13 00:00:00",71,150.14
"2022-03-14 00:00:00",175,158
"2022-03-15 00:00:00",167,158
"2022-03-16 00:00:00",231,163.14
"2022-03-17 00:00:00",201,174.43
"2022-03-18 00:00:00",154,182.29
"2022-03-19 00:00:00",143,212
"2022-03-20 00:00:00",150,238.71
"2022-03-21 00:00:00",230,265.29
"2022-03-22 00:00:00",375,298.71
"2022-03-23 00:00:00",418,319.29
"2022-03-24 00:00:00",387,342.29
"2022-03-25 00:00:00",388,381.43
"2022-03-26 00:00:00",287,407.86
"2022-03-27 00:00:00",311,440.86
"2022-03-28 00:00:00",504,468.43
"2022-03-29 00:00:00",560,496.86
"2022-03-30 00:00:00",649,519.29
"2022-03-31 00:00:00",580,542.14
"2022-04-01 00:00:00",587,556.86
"2022-04-02 00:00:00",444,578.14
"2022-04-03 00:00:00",471,585.57
"2022-04-04 00:00:00",607,593.57
"2022-04-05 00:00:00",709,589.71
"2022-04-06 00:00:00",701,600.14
"2022-04-07 00:00:00",636,595.71
"2022-04-08 00:00:00",560,584.29
"2022-04-09 00:00:00",517,574.86
"2022-04-10 00:00:00",440,584
"2022-04-11 00:00:00",527,579.14
"2022-04-12 00:00:00",643,560.14
"2022-04-13 00:00:00",765,536.86
"2022-04-14 00:00:00",602,510
"2022-04-15 00:00:00",427,486.57
"2022-04-16 00:00:00",354,465
"2022-04-17 00:00:00",252,437.43
"2022-04-18 00:00:00",363,414.57
"2022-04-19 00:00:00",492,419.57
"2022-04-20 00:00:00",572,418.57
"2022-04-21 00:00:00",442,425.43
"2022-04-22 00:00:00",462,423.14
"2022-04-23 00:00:00",347,414
"2022-04-24 00:00:00",300,386.71
"2022-04-25 00:00:00",347,380.86
"2022-04-26 00:00:00",428,361.71
"2022-04-27 00:00:00",381,341.14
"2022-04-28 00:00:00",401,327.29
"2022-04-29 00:00:00",328,325.14
"2022-04-30 00:00:00",203,310.71
"2022-05-01 00:00:00",203,294.71
"2022-05-02 00:00:00",332,277.43
"2022-05-03 00:00:00",327,259.86
"2022-05-04 00:00:00",269,254.57
"2022-05-05 00:00:00",280,249
"2022-05-06 00:00:00",205,229.57
"2022-05-07 00:00:00",166,217.14
"2022-05-08 00:00:00",164,214.57
"2022-05-09 00:00:00",196,200.57
"2022-05-10 00:00:00",240,196.29
"2022-05-11 00:00:00",251,197.86
"2022-05-12 00:00:00",182,194
"2022-05-13 00:00:00",175,191.29
"2022-05-14 00:00:00",177,178
"2022-05-15 00:00:00",137,160.86
"2022-05-16 00:00:00",177,151.29
"2022-05-17 00:00:00",147,143.71
"2022-05-18 00:00:00",131,132.29
"2022-05-19 00:00:00",115,126.14
"2022-05-20 00:00:00",122,116.71
"2022-05-21 00:00:00",97,116.29
"2022-05-22 00:00:00",94,120.43
"2022-05-23 00:00:00",111,123.86
"2022-05-24 00:00:00",144,121.71
"2022-05-25 00:00:00",160,124.14
"2022-05-26 00:00:00",139,125.71
"2022-05-27 00:00:00",107,131.43
"2022-05-28 00:00:00",114,135.43
"2022-05-29 00:00:00",105,144.14
"2022-05-30 00:00:00",151,142.86
"2022-05-31 00:00:00",172,147.29
"2022-06-01 00:00:00",221,147.14
"2022-06-02 00:00:00",130,144.71
"2022-06-03 00:00:00",138,149.29
"2022-06-04 00:00:00",113,151.29
"2022-06-05 00:00:00",88,149.86
"2022-06-06 00:00:00",183,161.57
"2022-06-07 00:00:00",186,163
"2022-06-08 00:00:00",211,165.86
"2022-06-09 00:00:00",212,167.14
"2022-06-10 00:00:00",148,164.43
"2022-06-11 00:00:00",133,163.57
"2022-06-12 00:00:00",97,161.71
"2022-06-13 00:00:00",164,157.14
"2022-06-14 00:00:00",180,164
"2022-06-15 00:00:00",198,164.14
"2022-06-16 00:00:00",180,171.43
"2022-06-17 00:00:00",196,180.43
"2022-06-18 00:00:00",134,192.57
"2022-06-19 00:00:00",148,210.43
"2022-06-20 00:00:00",227,223.57
"2022-06-21 00:00:00",265,226.29
"2022-06-22 00:00:00",323,237.14
"2022-06-23 00:00:00",272,245.71
"2022-06-24 00:00:00",215,257.14
"2022-06-25 00:00:00",210,270.57
"2022-06-26 00:00:00",208,282.86
"2022-06-27 00:00:00",307,297.86
"2022-06-28 00:00:00",359,306
"2022-06-29 00:00:00",409,312
"2022-06-30 00:00:00",377,316.14
"2022-07-01 00:00:00",272,350.71
"2022-07-02 00:00:00",252,362.14
"2022-07-03 00:00:00",237,372
"2022-07-04 00:00:00",549,373.43
"2022-07-05 00:00:00",439,389.43
"2022-07-06 00:00:00",478,394.43
"2022-07-07 00:00:00",387,398.29
"2022-07-08 00:00:00",384,385.29
"2022-07-09 00:00:00",287,394.29
"2022-07-10 00:00:00",264,399.14
"2022-07-11 00:00:00",458,399.71
"2022-07-12 00:00:00",502,400.57
"2022-07-13 00:00:00",512,405.43
"2022-07-14 00:00:00",391,402.14
"2022-07-15 00:00:00",390,397.71
"2022-07-16 00:00:00",321,401.57
"2022-07-17 00:00:00",241,388.86
"2022-07-18 00:00:00",427,395
"2022-07-19 00:00:00",529,382.86
"2022-07-20 00:00:00",423,379.86
"2022-07-21 00:00:00",434,381.14
"2022-07-22 00:00:00",305,369.57
"2022-07-23 00:00:00",300,345.57
"2022-07-24 00:00:00",250,330.14
"2022-07-25 00:00:00",346,314.57
"2022-07-26 00:00:00",361,312.29
"2022-07-27 00:00:00",315,298.71
"2022-07-28 00:00:00",325,292.86
"2022-07-29 00:00:00",289,283.14
"2022-07-30 00:00:00",205,276.14
"2022-07-31 00:00:00",209,273.14
"2022-08-01 00:00:00",278,257.14
"2022-08-02 00:00:00",312,251
"2022-08-03 00:00:00",294,251.86
"2022-08-04 00:00:00",213,248.86
"2022-08-05 00:00:00",246,242.43
"2022-08-06 00:00:00",211,231.29
"2022-08-07 00:00:00",188,224.86
"2022-08-08 00:00:00",233,232.71
"2022-08-09 00:00:00",234,225.43
"2022-08-10 00:00:00",249,217.71
"2022-08-11 00:00:00",268,209.86
"2022-08-12 00:00:00",195,207.57
"2022-08-13 00:00:00",157,215.29
"2022-08-14 00:00:00",133,212.14
"2022-08-15 00:00:00",217,202.71
"2022-08-16 00:00:00",288,201.86
"2022-08-17 00:00:00",227,199.29
"2022-08-18 00:00:00",202,201.57
"2022-08-19 00:00:00",189,191.57
"2022-08-20 00:00:00",139,182.14
"2022-08-21 00:00:00",149,176.43
"2022-08-22 00:00:00",147,168.29
"2022-08-23 00:00:00",222,165.14
"2022-08-24 00:00:00",187,164.71
"2022-08-25 00:00:00",145,155.14
"2022-08-26 00:00:00",167,154.14
"2022-08-27 00:00:00",136,152.29
"2022-08-28 00:00:00",82,155
"2022-08-29 00:00:00",140,159.43
"2022-08-30 00:00:00",209,159.29
"2022-08-31 00:00:00",206,156.43
"2022-09-01 00:00:00",176,158
"2022-09-02 00:00:00",166,155.43
"2022-09-03 00:00:00",116,158.57
"2022-09-04 00:00:00",93,156
"2022-09-05 00:00:00",122,156
"2022-09-06 00:00:00",231,154.86
"2022-09-07 00:00:00",188,155.14
"2022-09-08 00:00:00",176,156.86
"2022-09-09 00:00:00",158,160.57
"2022-09-10 00:00:00",118,155.71
"2022-09-11 00:00:00",105,152.57
"2022-09-12 00:00:00",148,151.14
"2022-09-13 00:00:00",197,152.29
"2022-09-14 00:00:00",166,149.57
"2022-09-15 00:00:00",166,149.57
"2022-09-16 00:00:00",166,156.71
"2022-09-17 00:00:00",99,157
"2022-09-18 00:00:00",105,157.14
"2022-09-19 00:00:00",198,158.14
"2022-09-20 00:00:00",199,158.57
"2022-09-21 00:00:00",167,162
"2022-09-22 00:00:00",173,160.29
"2022-09-23 00:00:00",169,155
"2022-09-24 00:00:00",123,158.43
"2022-09-25 00:00:00",93,162.29
"2022-09-26 00:00:00",161,163.71
"2022-09-27 00:00:00",223,166.14
"2022-09-28 00:00:00",194,164.43
"2022-09-29 00:00:00",183,167.86
"2022-09-30 00:00:00",186,167
"2022-10-01 00:00:00",111,169.71
"2022-10-02 00:00:00",117,169.71
"2022-10-03 00:00:00",155,172.86
"2022-10-04 00:00:00",242,178
"2022-10-05 00:00:00",194,181.14
"2022-10-06 00:00:00",205,187.57
"2022-10-07 00:00:00",222,185.29
"2022-10-08 00:00:00",133,179.57
"2022-10-09 00:00:00",162,194.29
"2022-10-10 00:00:00",139,194.71
"2022-10-11 00:00:00",202,194.86
"2022-10-12 00:00:00",297,195
"2022-10-13 00:00:00",208,193.57
"2022-10-14 00:00:00",223,199.71
"2022-10-15 00:00:00",134,205.29
"2022-10-16 00:00:00",152,192
"2022-10-17 00:00:00",182,186.29
"2022-10-18 00:00:00",241,177.86
"2022-10-19 00:00:00",204,176.29
"2022-10-20 00:00:00",168,170
"2022-10-21 00:00:00",164,179.29
"2022-10-22 00:00:00",123,179.29
"2022-10-23 00:00:00",108,186.14
"2022-10-24 00:00:00",247,195.14
"2022-10-25 00:00:00",241,193.57
"2022-10-26 00:00:00",252,197.29
"2022-10-27 00:00:00",231,195.43
"2022-10-28 00:00:00",153,187.43
"2022-10-29 00:00:00",149,185
"2022-10-30 00:00:00",95,172.43
"2022-10-31 00:00:00",191,167.14
"2022-11-01 00:00:00",224,172.29
"2022-11-02 00:00:00",164,170.71
"2022-11-03 00:00:00",194,181.43
"2022-11-04 00:00:00",189,183.86
"2022-11-05 00:00:00",138,184.57
"2022-11-06 00:00:00",170,193.86
"2022-11-07 00:00:00",208,190.57
"2022-11-08 00:00:00",229,189.14
"2022-11-09 00:00:00",229,186.43
"2022-11-10 00:00:00",171,177.86
"2022-11-11 00:00:00",179,175.57
"2022-11-12 00:00:00",119,
"2022-11-13 00:00:00",110,
"2022-11-14 00:00:00",192,
"2022-11-15 00:00:00",238,
